learning_rate,batch_size,layer_1,layer_2,layer_3,activation,accuracy,loss,val_accuracy,val_loss,Dataset,Run,epoch
0.050050000000000004,1024,16,16,0,relu,0.8886666893959045,0.393663614988327,0.9003000259399414,0.3653973639011383,mnist,1,11
0.050050000000000004,1024,16,16,0,relu,0.8864333629608154,0.3957742750644684,0.8661999702453613,0.47774600982666016,mnist,1,12
0.050050000000000004,1024,16,16,0,relu,0.888700008392334,0.38890087604522705,0.9053000211715698,0.3659379780292511,mnist,1,13
0.050050000000000004,1024,16,16,0,relu,0.8904500007629395,0.38427022099494934,0.8827000260353088,0.4188458025455475,mnist,1,14
0.050050000000000004,1024,16,16,0,relu,0.8919166922569275,0.3795577883720398,0.8751000165939331,0.4359118640422821,mnist,1,15
0.050050000000000004,1024,16,16,0,relu,0.8934999704360962,0.37502992153167725,0.892799973487854,0.38856038451194763,mnist,1,16
0.050050000000000004,1024,16,16,0,relu,0.8932999968528748,0.3760954439640045,0.8672000169754028,0.4972371459007263,mnist,1,17
0.050050000000000004,1024,16,16,0,relu,0.8892499804496765,0.3823312222957611,0.8639000058174133,0.541888952255249,mnist,1,18
0.050050000000000004,1024,16,16,0,relu,0.897516667842865,0.36515510082244873,0.842199981212616,0.5351055860519409,mnist,1,19
0.050050000000000004,1024,16,16,0,relu,0.8966000080108643,0.37035220861434937,0.8458999991416931,0.489594042301178,mnist,1,20
0.050050000000000004,1024,16,16,0,relu,0.5420833230018616,1.564139485359192,0.7386000156402588,0.7741941213607788,mnist,2,1
0.050050000000000004,1024,16,16,0,relu,0.7422666549682617,0.7959736585617065,0.8050000071525574,0.6843382120132446,mnist,2,2
0.050050000000000004,1024,16,16,0,relu,0.824150025844574,0.5874145030975342,0.863099992275238,0.45388302206993103,mnist,2,3
0.050050000000000004,1024,16,16,0,relu,0.8447333574295044,0.5281209349632263,0.7781000137329102,0.6962854266166687,mnist,2,4
0.050050000000000004,1024,16,16,0,relu,0.8540999889373779,0.505859911441803,0.8797000050544739,0.40569135546684265,mnist,2,5
0.050050000000000004,1024,16,16,0,relu,0.8589666485786438,0.4884583055973053,0.8567000031471252,0.5002401471138,mnist,2,6
0.050050000000000004,1024,16,16,0,relu,0.8615333437919617,0.4807581603527069,0.885200023651123,0.4376203119754791,mnist,2,7
0.050050000000000004,1024,16,16,0,relu,0.8663833141326904,0.4624423682689667,0.848800003528595,0.5378138422966003,mnist,2,8
0.050050000000000004,1024,16,16,0,relu,0.8697666525840759,0.45342570543289185,0.8586000204086304,0.5098546743392944,mnist,2,9
0.050050000000000004,1024,16,16,0,relu,0.8737000226974487,0.436318039894104,0.8754000067710876,0.462862491607666,mnist,2,10
0.050050000000000004,1024,16,16,0,relu,0.8767666816711426,0.4224104583263397,0.8822000026702881,0.4077938497066498,mnist,2,11
0.050050000000000004,1024,16,16,0,relu,0.8866999745368958,0.3991737961769104,0.8988000154495239,0.3933762311935425,mnist,2,12
0.050050000000000004,1024,16,16,0,relu,0.8930500149726868,0.3850638270378113,0.8989999890327454,0.36305519938468933,mnist,2,13
0.050050000000000004,1024,16,16,0,relu,0.8937333226203918,0.3818243145942688,0.8810999989509583,0.4310300350189209,mnist,2,14
0.050050000000000004,1024,16,16,0,relu,0.8955166935920715,0.3755730092525482,0.8920000195503235,0.4004843831062317,mnist,2,15
0.050050000000000004,1024,16,16,0,relu,0.8964333534240723,0.3728274405002594,0.9067999720573425,0.34078365564346313,mnist,2,16
0.050050000000000004,1024,16,16,0,relu,0.8985833525657654,0.37022843956947327,0.8805000185966492,0.4462924897670746,mnist,2,17
0.050050000000000004,1024,16,16,0,relu,0.8975666761398315,0.36525967717170715,0.8981000185012817,0.38566961884498596,mnist,2,18
0.050050000000000004,1024,16,16,0,relu,0.9019333124160767,0.3581612706184387,0.8967000246047974,0.40704286098480225,mnist,2,19
0.050050000000000004,1024,16,16,0,relu,0.8995000123977661,0.368656724691391,0.8529000282287598,0.5662229061126709,mnist,2,20
0.050050000000000004,1024,16,16,0,relu,0.43648332357406616,1.711875081062317,0.4399999976158142,1.8914073705673218,mnist,3,1
0.050050000000000004,1024,16,16,0,relu,0.6840999722480774,0.8984944224357605,0.7123000025749207,0.807608962059021,mnist,3,2
0.050050000000000004,1024,16,16,0,relu,0.7523666620254517,0.7564005851745605,0.83160001039505,0.5150819420814514,mnist,3,3
0.050050000000000004,1024,16,16,0,relu,0.7793166637420654,0.6816616654396057,0.8212000131607056,0.5999481678009033,mnist,3,4
0.050050000000000004,1024,16,16,0,relu,0.8019999861717224,0.6344441175460815,0.8628000020980835,0.44785836338996887,mnist,3,5
0.050050000000000004,1024,16,16,0,relu,0.8232333064079285,0.5975163578987122,0.8729000091552734,0.453647643327713,mnist,3,6
0.050050000000000004,1024,16,16,0,relu,0.8265166878700256,0.5802356600761414,0.8339999914169312,0.5706642866134644,mnist,3,7
0.050050000000000004,1024,16,16,0,relu,0.8373500108718872,0.5589802265167236,0.8004999756813049,0.5909090638160706,mnist,3,8
0.050050000000000004,1024,16,16,0,relu,0.8379166722297668,0.5600059628486633,0.8697999715805054,0.4789116084575653,mnist,3,9
0.050050000000000004,1024,16,16,0,relu,0.8533166646957397,0.5237515568733215,0.8565000295639038,0.5170886516571045,mnist,3,10
0.050050000000000004,1024,16,16,0,relu,0.847000002861023,0.5354591608047485,0.779699981212616,0.6659730076789856,mnist,3,11
0.050050000000000004,1024,16,16,0,relu,0.8498666882514954,0.5310457944869995,0.8751000165939331,0.44132617115974426,mnist,3,12
0.050050000000000004,1024,16,16,0,relu,0.8519999980926514,0.5244333148002625,0.7975000143051147,0.6876709461212158,mnist,3,13
0.050050000000000004,1024,16,16,0,relu,0.8548666834831238,0.5209382176399231,0.7893000245094299,0.8783419132232666,mnist,3,14
0.050050000000000004,1024,16,16,0,relu,0.8547999858856201,0.5234384536743164,0.8528000116348267,0.5286099314689636,mnist,3,15
0.050050000000000004,1024,16,16,0,relu,0.8555833101272583,0.5108457803726196,0.8644999861717224,0.5178278088569641,mnist,3,16
0.050050000000000004,1024,16,16,0,relu,0.8585333228111267,0.5056623816490173,0.8212000131607056,0.5841219425201416,mnist,3,17
0.050050000000000004,1024,16,16,0,relu,0.8615833520889282,0.4986581802368164,0.8661999702453613,0.49878618121147156,mnist,3,18
0.050050000000000004,1024,16,16,0,relu,0.857699990272522,0.5116671323776245,0.8784999847412109,0.42757388949394226,mnist,3,19
0.050050000000000004,1024,16,16,0,relu,0.8596333265304565,0.5043677687644958,0.8578000068664551,0.5518070459365845,mnist,3,20
0.050050000000000004,1024,16,16,0,relu,0.454883337020874,2.062670946121216,0.5149000287055969,1.9133453369140625,mnist,4,1
0.050050000000000004,1024,16,16,0,relu,0.6658499836921692,0.9963616132736206,0.7491999864578247,0.8408539891242981,mnist,4,2
0.050050000000000004,1024,16,16,0,relu,0.729616641998291,0.8267570734024048,0.7383999824523926,0.7972583174705505,mnist,4,3
0.050050000000000004,1024,16,16,0,relu,0.7640166878700256,0.7417252659797668,0.828000009059906,0.5600112080574036,mnist,4,4
0.050050000000000004,1024,16,16,0,relu,0.7810333371162415,0.6975485682487488,0.8422999978065491,0.525672197341919,mnist,4,5
0.050050000000000004,1024,16,16,0,relu,0.7968000173568726,0.6529201865196228,0.7545999884605408,0.7458063960075378,mnist,4,6
0.050050000000000004,1024,16,16,0,relu,0.8050500154495239,0.6493187546730042,0.7979999780654907,0.6257576942443848,mnist,4,7
0.050050000000000004,1024,16,16,0,relu,0.8161666393280029,0.6230863928794861,0.795199990272522,0.6483528017997742,mnist,4,8
0.050050000000000004,1024,16,16,0,relu,0.8147833347320557,0.6208721399307251,0.8050000071525574,0.7089723348617554,mnist,4,9
0.050050000000000004,1024,16,16,0,relu,0.8174999952316284,0.6197714805603027,0.8230999708175659,0.5836906433105469,mnist,4,10
0.050050000000000004,1024,16,16,0,relu,0.8240500092506409,0.5998955368995667,0.8409000039100647,0.5305063724517822,mnist,4,11
0.050050000000000004,1024,16,16,0,relu,0.8218166828155518,0.5953491926193237,0.7953000068664551,0.711294949054718,mnist,4,12
0.050050000000000004,1024,16,16,0,relu,0.8256833553314209,0.5914410948753357,0.8141000270843506,0.6329050660133362,mnist,4,13
0.050050000000000004,1024,16,16,0,relu,0.828083336353302,0.5860963463783264,0.8569999933242798,0.5118886232376099,mnist,4,14
0.050050000000000004,1024,16,16,0,relu,0.8313833475112915,0.5854244828224182,0.8384000062942505,0.532249391078949,mnist,4,15
0.050050000000000004,1024,16,16,0,relu,0.8306833505630493,0.5787069797515869,0.7623999714851379,0.7955372929573059,mnist,4,16
0.050050000000000004,1024,16,16,0,relu,0.8309666514396667,0.581770658493042,0.8391000032424927,0.5536450743675232,mnist,4,17
0.050050000000000004,1024,16,16,0,relu,0.836733341217041,0.5762271285057068,0.8618000149726868,0.4989449083805084,mnist,4,18
0.050050000000000004,1024,16,16,0,relu,0.8426166772842407,0.5541921854019165,0.8492000102996826,0.5623990297317505,mnist,4,19
0.050050000000000004,1024,16,16,0,relu,0.8397166728973389,0.5648264288902283,0.8691999912261963,0.4674229025840759,mnist,4,20
0.07502500000000001,256,16,16,0,relu,0.3772999942302704,1.6539307832717896,0.390500009059906,1.332118034362793,mnist,0,1
0.07502500000000001,256,16,16,0,relu,0.48295000195503235,1.255005955696106,0.5514000058174133,1.1388027667999268,mnist,0,2
0.07502500000000001,256,16,16,0,relu,0.49851667881011963,1.2381048202514648,0.4896000027656555,1.276709794998169,mnist,0,3
0.07502500000000001,256,16,16,0,relu,0.4982166588306427,1.2292314767837524,0.4977000057697296,1.229244589805603,mnist,0,4
0.07502500000000001,256,16,16,0,relu,0.5026333332061768,1.233644962310791,0.4406000077724457,1.3218716382980347,mnist,0,5
0.07502500000000001,256,16,16,0,relu,0.5201833248138428,1.220942735671997,0.4844000041484833,1.2149982452392578,mnist,0,6
0.07502500000000001,256,16,16,0,relu,0.5199499726295471,1.2065402269363403,0.5468999743461609,1.1358625888824463,mnist,0,7
0.07502500000000001,256,16,16,0,relu,0.5189833045005798,1.2098244428634644,0.5019999742507935,1.2735722064971924,mnist,0,8
0.07502500000000001,256,16,16,0,relu,0.5220500230789185,1.196368932723999,0.4235999882221222,1.4490801095962524,mnist,0,9
0.07502500000000001,256,16,16,0,relu,0.5254999995231628,1.1927231550216675,0.4902999997138977,1.3441734313964844,mnist,0,10
0.07502500000000001,256,16,16,0,relu,0.5287166833877563,1.2009568214416504,0.5259000062942505,1.2617566585540771,mnist,0,11
0.07502500000000001,256,16,16,0,relu,0.5340666770935059,1.1929128170013428,0.5278000235557556,1.2021957635879517,mnist,0,12
0.07502500000000001,256,16,16,0,relu,0.5535666942596436,1.171540379524231,0.4235999882221222,1.4838069677352905,mnist,0,13
0.07502500000000001,256,16,16,0,relu,0.5582333207130432,1.1597018241882324,0.5830000042915344,1.1806836128234863,mnist,0,14
0.07502500000000001,256,16,16,0,relu,0.5586833357810974,1.1652995347976685,0.5602999925613403,1.231418251991272,mnist,0,15
0.07502500000000001,256,16,16,0,relu,0.5594499707221985,1.1632928848266602,0.5561000108718872,1.2141486406326294,mnist,0,16
0.07502500000000001,256,16,16,0,relu,0.5600666403770447,1.1561813354492188,0.5932999849319458,1.130339503288269,mnist,0,17
0.07502500000000001,256,16,16,0,relu,0.557200014591217,1.1716138124465942,0.5554999709129333,1.2211660146713257,mnist,0,18
0.07502500000000001,256,16,16,0,relu,0.5649999976158142,1.1595872640609741,0.5964000225067139,1.0906038284301758,mnist,0,19
0.07502500000000001,256,16,16,0,relu,0.5562666654586792,1.1557265520095825,0.5587999820709229,1.3596880435943604,mnist,0,20
0.07502500000000001,256,16,16,0,relu,0.6306333541870117,1.061869740486145,0.5444999933242798,1.3070945739746094,mnist,1,1
0.07502500000000001,256,16,16,0,relu,0.7162666916847229,0.7500081658363342,0.6807000041007996,0.862098217010498,mnist,1,2
0.07502500000000001,256,16,16,0,relu,0.7237833142280579,0.7158525586128235,0.7357000112533569,0.7202668190002441,mnist,1,3
0.07502500000000001,256,16,16,0,relu,0.7316166758537292,0.7032274603843689,0.7572000026702881,0.6327619552612305,mnist,1,4
0.07502500000000001,256,16,16,0,relu,0.7333333492279053,0.6909019947052002,0.7046999931335449,0.7460910081863403,mnist,1,5
0.07502500000000001,256,16,16,0,relu,0.7336999773979187,0.6973617672920227,0.7376000285148621,0.7035647034645081,mnist,1,6
0.07502500000000001,256,16,16,0,relu,0.7240833044052124,0.7286487817764282,0.6647999882698059,0.9335073232650757,mnist,1,7
0.07502500000000001,256,16,16,0,relu,0.7298499941825867,0.7033188343048096,0.6334999799728394,1.4161876440048218,mnist,1,8
0.07502500000000001,256,16,16,0,relu,0.7344333529472351,0.6934670805931091,0.7360000014305115,0.6753620505332947,mnist,1,9
0.07502500000000001,256,16,16,0,relu,0.732450008392334,0.7106678485870361,0.669700026512146,0.8448865413665771,mnist,1,10
0.07502500000000001,256,16,16,0,relu,0.7270500063896179,0.7342866659164429,0.6620000004768372,0.8722862601280212,mnist,1,11
0.07502500000000001,256,16,16,0,relu,0.7353333234786987,0.7032225131988525,0.7475000023841858,0.6743231415748596,mnist,1,12
0.07502500000000001,256,16,16,0,relu,0.7333999872207642,0.7072280049324036,0.7373999953269958,0.7407881021499634,mnist,1,13
0.07502500000000001,256,16,16,0,relu,0.7362499833106995,0.7182103991508484,0.7336999773979187,0.6614748239517212,mnist,1,14
0.07502500000000001,256,16,16,0,relu,0.7364500164985657,0.6881747841835022,0.7389000058174133,0.6713249087333679,mnist,1,15
0.07502500000000001,256,16,16,0,relu,0.7401333451271057,0.6874130368232727,0.7459999918937683,0.7015666961669922,mnist,1,16
0.07502500000000001,256,16,16,0,relu,0.739549994468689,0.6823804974555969,0.7290999889373779,0.7245990037918091,mnist,1,17
0.07502500000000001,256,16,16,0,relu,0.7371000051498413,0.7280492186546326,0.7455000281333923,0.7040625810623169,mnist,1,18
0.07502500000000001,256,16,16,0,relu,0.7366333603858948,0.6921939253807068,0.7437000274658203,0.7410233020782471,mnist,1,19
0.07502500000000001,256,16,16,0,relu,0.7370166778564453,0.7074851393699646,0.7225000262260437,0.7525222301483154,mnist,1,20
0.07502500000000001,256,16,16,0,relu,0.3867333233356476,1.719054937362671,0.5776000022888184,1.0581462383270264,mnist,2,1
0.07502500000000001,256,16,16,0,relu,0.6581000089645386,0.9266416430473328,0.6198999881744385,1.0749406814575195,mnist,2,2
0.07502500000000001,256,16,16,0,relu,0.6734333038330078,0.8751938343048096,0.6383000016212463,0.9120686650276184,mnist,2,3
0.07502500000000001,256,16,16,0,relu,0.6831833124160767,0.8542543053627014,0.6980999708175659,0.8056782484054565,mnist,2,4
0.07502500000000001,256,16,16,0,relu,0.6807166934013367,0.8509328961372375,0.6391000151634216,1.0154199600219727,mnist,2,5
0.07502500000000001,256,16,16,0,relu,0.6819666624069214,0.8529819846153259,0.6998999714851379,0.7787680625915527,mnist,2,6
0.07502500000000001,256,16,16,0,relu,0.6840833425521851,0.8541070818901062,0.6909999847412109,0.85504549741745,mnist,2,7
0.07502500000000001,256,16,16,0,relu,0.6782000064849854,0.8819003701210022,0.6899999976158142,0.8311424851417542,mnist,2,8
0.07502500000000001,256,16,16,0,relu,0.6801333427429199,0.8622832298278809,0.6640999913215637,0.878404974937439,mnist,2,9
0.07502500000000001,256,16,16,0,relu,0.6803500056266785,0.8584678769111633,0.6904000043869019,0.9652771353721619,mnist,2,10
0.07502500000000001,256,16,16,0,relu,0.6832000017166138,0.8401713967323303,0.6869000196456909,0.850278913974762,mnist,2,11
0.07502500000000001,256,16,16,0,relu,0.6777999997138977,0.8531010150909424,0.6945000290870667,0.8154533505439758,mnist,2,12
0.07502500000000001,256,16,16,0,relu,0.6850333213806152,0.8442687392234802,0.6830999851226807,0.887839138507843,mnist,2,13
0.07502500000000001,256,16,16,0,relu,0.6777166724205017,0.8473466634750366,0.6434999704360962,0.9500388503074646,mnist,2,14
0.07502500000000001,256,16,16,0,relu,0.6721833348274231,0.8614161610603333,0.7016000151634216,0.8445866107940674,mnist,2,15
0.07502500000000001,256,16,16,0,relu,0.6644333600997925,0.8619365692138672,0.6690999865531921,0.8481149673461914,mnist,2,16
0.07502500000000001,256,16,16,0,relu,0.6576833128929138,0.8668646216392517,0.6621999740600586,0.8774834275245667,mnist,2,17
0.07502500000000001,256,16,16,0,relu,0.6569833159446716,0.8791000843048096,0.6674000024795532,0.943139374256134,mnist,2,18
0.07502500000000001,256,16,16,0,relu,0.6584333181381226,0.9064611196517944,0.6467000246047974,0.9261611104011536,mnist,2,19
0.07502500000000001,256,16,16,0,relu,0.6705833077430725,0.8626967668533325,0.6751000285148621,0.8895735144615173,mnist,2,20
0.07502500000000001,256,16,16,0,relu,0.5302666425704956,1.607329249382019,0.6825000047683716,0.924340546131134,mnist,3,1
0.07502500000000001,256,16,16,0,relu,0.689466655254364,0.9564526081085205,0.7723000049591064,0.7765886187553406,mnist,3,2
0.07502500000000001,256,16,16,0,relu,0.7082499861717224,0.9096634984016418,0.7282000184059143,0.7998065948486328,mnist,3,3
0.07502500000000001,256,16,16,0,relu,0.722683310508728,0.8801859617233276,0.7576000094413757,0.8114925026893616,mnist,3,4
0.07502500000000001,256,16,16,0,relu,0.7285500168800354,0.8604625463485718,0.6858000159263611,0.9475752711296082,mnist,3,5
0.07502500000000001,256,16,16,0,relu,0.7292166948318481,0.8594577312469482,0.7321000099182129,1.0148674249649048,mnist,3,6
0.07502500000000001,256,16,16,0,relu,0.7339000105857849,0.844810426235199,0.7809000015258789,0.7933105230331421,mnist,3,7
0.07502500000000001,256,16,16,0,relu,0.7336833477020264,0.8386691212654114,0.7098000049591064,0.9116545915603638,mnist,3,8
0.07502500000000001,256,16,16,0,relu,0.7324166893959045,0.8288447260856628,0.7379999756813049,0.8808027505874634,mnist,3,9
0.07502500000000001,256,16,16,0,relu,0.738349974155426,0.8262096643447876,0.6743000149726868,1.1191532611846924,mnist,3,10
0.07502500000000001,256,16,16,0,relu,0.7366333603858948,0.8380184769630432,0.7756999731063843,0.765693724155426,mnist,3,11
0.07502500000000001,256,16,16,0,relu,0.7394166588783264,0.8125152587890625,0.7402999997138977,0.9109593629837036,mnist,3,12
0.07502500000000001,256,16,16,0,relu,0.7356500029563904,0.8249273896217346,0.7465999722480774,0.821681559085846,mnist,3,13
0.07502500000000001,256,16,16,0,relu,0.7406333088874817,0.8166406750679016,0.7229999899864197,0.9277594685554504,mnist,3,14
0.07502500000000001,256,16,16,0,relu,0.73785001039505,0.8178262114524841,0.6776000261306763,0.8898379802703857,mnist,3,15
0.07502500000000001,256,16,16,0,relu,0.7347000241279602,0.8264743685722351,0.7710999846458435,0.8701525330543518,mnist,3,16
0.07502500000000001,256,16,16,0,relu,0.739549994468689,0.8225846886634827,0.6363999843597412,0.9977280497550964,mnist,3,17
0.07502500000000001,256,16,16,0,relu,0.7415333390235901,0.8048198819160461,0.6983000040054321,0.9630544185638428,mnist,3,18
0.07502500000000001,256,16,16,0,relu,0.7436666488647461,0.7989047169685364,0.7233999967575073,0.9099528193473816,mnist,3,19
0.07502500000000001,256,16,16,0,relu,0.7409666776657104,0.8150091171264648,0.7731999754905701,0.8911718726158142,mnist,3,20
0.07502500000000001,256,16,16,0,relu,0.10766666382551193,2.413006067276001,0.10320000350475311,2.30753231048584,mnist,4,1
0.07502500000000001,256,16,16,0,relu,0.10536666959524155,2.3051364421844482,0.0982000008225441,2.306584358215332,mnist,4,2
0.07502500000000001,256,16,16,0,relu,0.10598333179950714,2.3051838874816895,0.10279999673366547,2.3083155155181885,mnist,4,3
0.07502500000000001,256,16,16,0,relu,0.10538333654403687,2.3048884868621826,0.10279999673366547,2.3049373626708984,mnist,4,4
0.07502500000000001,256,16,16,0,relu,0.10631666332483292,2.305478096008301,0.11349999904632568,2.303069591522217,mnist,4,5
0.07502500000000001,256,16,16,0,relu,0.10473333299160004,2.305055618286133,0.0957999974489212,2.307971239089966,mnist,4,6
0.07502500000000001,256,16,16,0,relu,0.10581666976213455,2.3046200275421143,0.0957999974489212,2.3091847896575928,mnist,4,7
0.07502500000000001,256,16,16,0,relu,0.10491666942834854,2.304880380630493,0.0957999974489212,2.307279348373413,mnist,4,8
0.07502500000000001,256,16,16,0,relu,0.1057666689157486,2.3052685260772705,0.11349999904632568,2.304124116897583,mnist,4,9
0.07502500000000001,256,16,16,0,relu,0.10533333569765091,2.3049209117889404,0.10100000351667404,2.311870813369751,mnist,4,10
0.07502500000000001,256,16,16,0,relu,0.10580000281333923,2.305224657058716,0.11349999904632568,2.309215784072876,mnist,4,11
0.07502500000000001,256,16,16,0,relu,0.10599999874830246,2.3048369884490967,0.10279999673366547,2.307793140411377,mnist,4,12
0.07502500000000001,256,16,16,0,relu,0.10623333603143692,2.3051445484161377,0.11349999904632568,2.306407928466797,mnist,4,13
0.07502500000000001,256,16,16,0,relu,0.10570000112056732,2.3052005767822266,0.11349999904632568,2.3057758808135986,mnist,4,14
0.07502500000000001,256,16,16,0,relu,0.10543332993984222,2.3051364421844482,0.11349999904632568,2.3029847145080566,mnist,4,15
0.07502500000000001,256,16,16,0,relu,0.10694999992847443,2.3047266006469727,0.10100000351667404,2.308863878250122,mnist,4,16
0.07502500000000001,256,16,16,0,relu,0.10551666468381882,2.304966688156128,0.11349999904632568,2.306746244430542,mnist,4,17
0.07502500000000001,256,16,16,0,relu,0.10331666469573975,2.305323839187622,0.10100000351667404,2.3111140727996826,mnist,4,18
0.07502500000000001,256,16,16,0,relu,0.10598333179950714,2.305114507675171,0.0982000008225441,2.3069140911102295,mnist,4,19
0.07502500000000001,256,16,16,0,relu,0.10724999755620956,2.304933786392212,0.0982000008225441,2.3065476417541504,mnist,4,20
0.1,512,16,16,0,relu,0.10601666569709778,2.7154483795166016,0.10279999673366547,2.3083815574645996,mnist,0,1
0.1,512,16,16,0,relu,0.10673333704471588,2.304924964904785,0.10279999673366547,2.313509464263916,mnist,0,2
0.1,512,16,16,0,relu,0.10453333705663681,2.3056938648223877,0.10090000182390213,2.309396266937256,mnist,0,3
0.1,512,16,16,0,relu,0.1040833368897438,2.305290937423706,0.10100000351667404,2.3122410774230957,mnist,0,4
0.1,512,16,16,0,relu,0.10653333365917206,2.3049488067626953,0.11349999904632568,2.309243679046631,mnist,0,5
0.1,512,16,16,0,relu,0.10520000010728836,2.3052616119384766,0.09740000218153,2.316739082336426,mnist,0,6
0.1,512,16,16,0,relu,0.10639999806880951,2.305051326751709,0.10279999673366547,2.3090286254882812,mnist,0,7
0.1,512,16,16,0,relu,0.1068333312869072,2.3047330379486084,0.10090000182390213,2.3230795860290527,mnist,0,8
0.1,512,16,16,0,relu,0.10608333349227905,2.304983139038086,0.09799999743700027,2.3145904541015625,mnist,0,9
0.1,512,16,16,0,relu,0.10724999755620956,2.304795026779175,0.10279999673366547,2.308809995651245,mnist,0,10
0.1,512,16,16,0,relu,0.1039000004529953,2.3052992820739746,0.11349999904632568,2.3093342781066895,mnist,0,11
0.1,512,16,16,0,relu,0.1039833351969719,2.305140972137451,0.11349999904632568,2.3146286010742188,mnist,0,12
0.1,512,16,16,0,relu,0.10480000078678131,2.3052923679351807,0.11349999904632568,2.3082690238952637,mnist,0,13
0.1,512,16,16,0,relu,0.10684999823570251,2.3055388927459717,0.10279999673366547,2.3142127990722656,mnist,0,14
0.1,512,16,16,0,relu,0.10565000027418137,2.3052735328674316,0.11349999904632568,2.3192830085754395,mnist,0,15
0.1,512,16,16,0,relu,0.10554999858140945,2.3056154251098633,0.11349999904632568,2.3179988861083984,mnist,0,16
0.1,512,16,16,0,relu,0.10463333129882812,2.3054351806640625,0.09740000218153,2.306145191192627,mnist,0,17
0.1,512,16,16,0,relu,0.10620000213384628,2.304865837097168,0.10279999673366547,2.319523572921753,mnist,0,18
0.1,512,16,16,0,relu,0.1051499992609024,2.3051536083221436,0.11349999904632568,2.322957754135132,mnist,0,19
0.1,512,16,16,0,relu,0.10491666942834854,2.305180788040161,0.0957999974489212,2.3159918785095215,mnist,0,20
0.1,512,16,16,0,relu,0.3128666579723358,2.838998794555664,0.5256999731063843,1.4305683374404907,mnist,1,1
0.1,512,16,16,0,relu,0.49834999442100525,1.3133680820465088,0.5012000203132629,1.2139862775802612,mnist,1,2
0.1,512,16,16,0,relu,0.5278499722480774,1.246775507926941,0.5753999948501587,1.2455886602401733,mnist,1,3
0.1,512,16,16,0,relu,0.5356666445732117,1.239475131034851,0.5799000263214111,1.140395998954773,mnist,1,4
0.1,512,16,16,0,relu,0.5583166480064392,1.1784008741378784,0.6114000082015991,1.1065168380737305,mnist,1,5
0.1,512,16,16,0,relu,0.5666166543960571,1.1687513589859009,0.6017000079154968,1.0615944862365723,mnist,1,6
0.1,512,16,16,0,relu,0.5583833456039429,1.1670206785202026,0.6198999881744385,1.0329301357269287,mnist,1,7
0.1,512,16,16,0,relu,0.5537333488464355,1.1792751550674438,0.504800021648407,1.3255839347839355,mnist,1,8
0.1,512,16,16,0,relu,0.5510833263397217,1.1676697731018066,0.5465999841690063,1.1009323596954346,mnist,1,9
0.1,512,16,16,0,relu,0.5442166924476624,1.1694990396499634,0.5462999939918518,1.2169294357299805,mnist,1,10
0.1,512,16,16,0,relu,0.5522500276565552,1.1475192308425903,0.5978999733924866,0.9918081760406494,mnist,1,11
0.1,512,16,16,0,relu,0.5474166870117188,1.1556510925292969,0.5612999796867371,1.151430606842041,mnist,1,12
0.1,512,16,16,0,relu,0.5513666868209839,1.1379295587539673,0.5030999779701233,1.2527879476547241,mnist,1,13
0.1,512,16,16,0,relu,0.5542833209037781,1.1345698833465576,0.5648999810218811,1.082387089729309,mnist,1,14
0.1,512,16,16,0,relu,0.5578500032424927,1.1480387449264526,0.5541999936103821,1.148926019668579,mnist,1,15
0.1,512,16,16,0,relu,0.5546666383743286,1.1242706775665283,0.604200005531311,1.0748414993286133,mnist,1,16
0.1,512,16,16,0,relu,0.5637000203132629,1.103214979171753,0.6173999905586243,1.4967423677444458,mnist,1,17
0.1,512,16,16,0,relu,0.5676166415214539,1.1260440349578857,0.5095000267028809,1.2622812986373901,mnist,1,18
0.1,512,16,16,0,relu,0.5717999935150146,1.098248839378357,0.5878999829292297,1.0366154909133911,mnist,1,19
0.1,512,16,16,0,relu,0.567883312702179,1.1242568492889404,0.5871000289916992,1.2357769012451172,mnist,1,20
0.1,512,16,16,0,relu,0.22766666114330292,2.5662405490875244,0.299699991941452,1.6708451509475708,mnist,2,1
0.1,512,16,16,0,relu,0.336899995803833,1.6725529432296753,0.3905999958515167,1.5313793420791626,mnist,2,2
0.1,512,16,16,0,relu,0.36640000343322754,1.5942397117614746,0.3668000102043152,1.5764662027359009,mnist,2,3
0.1,512,16,16,0,relu,0.37103334069252014,1.574971079826355,0.19589999318122864,2.228545904159546,mnist,2,4
0.1,512,16,16,0,relu,0.37130001187324524,1.5854172706604004,0.3628999888896942,2.8341856002807617,mnist,2,5
0.1,512,16,16,0,relu,0.37894999980926514,1.5743218660354614,0.3882000148296356,1.4455845355987549,mnist,2,6
0.1,512,16,16,0,relu,0.376066654920578,1.5610804557800293,0.4587000012397766,1.3991848230361938,mnist,2,7
0.1,512,16,16,0,relu,0.3795166611671448,1.5557036399841309,0.2386000007390976,2.2510764598846436,mnist,2,8
0.1,512,16,16,0,relu,0.3760833442211151,1.557601809501648,0.3691999912261963,1.5502842664718628,mnist,2,9
0.1,512,16,16,0,relu,0.3789333403110504,1.546127438545227,0.3700999915599823,1.7461906671524048,mnist,2,10
0.1,512,16,16,0,relu,0.37826666235923767,1.5492138862609863,0.4207000136375427,1.4929654598236084,mnist,2,11
0.1,512,16,16,0,relu,0.382916659116745,1.5554777383804321,0.39890000224113464,1.4403737783432007,mnist,2,12
